,account id,average deposit amount,current balance,product type,profit,household id,active,predicted loss,new household,open date,last active
6205,x20D2sdH,598.0278007828483,37498.15269095861,6,18,LQrR1OCC,1,0,0,2016,2022
6206,AKCnOCpj,1097.9137840982398,59976.13408425954,6,35,VHnMveff,1,0,0,2018,2022
6207,pxdTy9Hc,743.8628425606787,42508.60102844273,4,75,3jPTCsOr,1,0,0,2012,2022
6208,G9MS0nFE,1097.1173655011032,62480.50882261939,2,62,2bVR0DoF,1,0,0,2021,2022
6209,kBOSk4N4,819.1715875094222,45180.771395671516,10,47,ZP2oLyGT,1,0,0,2010,2022
6210,lSOfGCtr,1584.8248740404579,84996.45104062215,2,54,JztgEphL,1,0,0,2021,2022
6211,R2YQz2xH,1415.5918644733129,75674.74284062278,2,17,08GZ9Q4H,1,1,0,2012,2022
6212,5hl9rhxE,1063.880391744724,58159.974937390594,7,28,1ILAp9vC,1,0,0,2019,2022
6213,jYWRszoP,1172.1492176023332,63096.201078602506,1,22,rApOiSZ5,1,0,0,2018,2022
6214,0pGCLb0x,1183.1047856853306,65137.53169244154,7,73,lWEHBfIF,1,0,0,2017,2022
6215,4gW20RzU,1232.261915754199,67060.61212799458,4,63,MdurzdBA,0,0,1,2014,2022
6216,JTuFVP2w,1311.287409878637,69472.16048663738,6,99,pY8u8y8F,1,0,1,2019,2022
6217,jXAxGA7t,655.3251980351943,39796.68377301504,1,52,xF2WTdwv,1,0,0,2017,2022
6218,Quoyo8xU,1080.127716362947,61296.848523278604,5,4,BGIv2jnc,1,0,0,2010,2022
6219,m2DaKhLQ,778.0055378812822,45257.45682579038,5,71,RQkTIfLz,1,0,0,2016,2022
6220,spSUztxE,116.35058740484908,12114.829513161803,1,1,wsCaxSoW,1,0,0,2018,2022
6221,b7KK65o0,506.09103267889225,29167.662854919465,5,21,HhZ42gfE,1,0,0,2016,2022
6222,iC16w9Ia,981.8493570766832,56223.888124042045,10,67,ZgpJtZup,1,0,0,2021,2022
6223,5XvRp47t,488.47859075757776,32369.018741983145,3,14,3PYUnQqX,1,1,0,2019,2022
6224,MjYhnIcq,794.0133123470569,45509.59056719918,4,8,0Ld6vVrn,1,1,0,2014,2022
6225,i5ljjzWR,292.84943961835415,17226.38846344669,3,49,p1bfJWl3,0,0,0,2021,2022
6226,zAdbJJKX,1055.7159981414368,58248.91253066379,8,81,FMXsQ5aR,1,0,0,2016,2022
6227,8XUmoeco,1246.5960648786438,67106.53087349983,6,31,gGNWDdQj,1,0,0,2016,2022
6228,AUnPU3px,1105.6889499290378,62603.11907640753,2,31,SwlRBDNX,1,0,0,2014,2022
6229,WMMZDSOS,1022.3732900118487,55190.9721137693,8,84,HDNSx1Kh,1,0,0,2021,2022
6230,6UkcnYab,1071.7411863280122,57334.87143049177,6,40,tdCfqtO3,1,0,0,2014,2022
6231,NiOWcMfS,1000.2419642321257,52181.20266445623,2,47,dFTECi4K,1,0,0,2010,2022
6232,CGy6UrSx,875.8028184769927,49420.01289822561,8,24,lYfYCccO,0,0,0,2020,2022
6233,7GipnCym,903.0522239388599,49471.626123329734,4,58,77CwYY79,1,1,0,2020,2022
6234,OpkWRAES,1404.1413162046388,76245.2029172321,5,3,HZQr0whg,1,0,1,2015,2022
6235,hXEEE5gg,1129.00032616955,62019.03182166287,6,15,mvsnGLwE,1,0,0,2015,2022
6236,Um4wTWKJ,1394.0825428174046,77936.34031447719,6,85,0BBwkdld,1,0,0,2012,2022
6237,q8AQUW0u,1417.0478951770099,74386.59905905566,5,78,Xy91npIT,1,1,1,2010,2022
6238,K540wXjk,948.7347199130304,51237.35512994376,7,28,DNkS8evV,1,1,0,2016,2022
6239,OXMP9R4i,701.146180652245,41859.705700479855,7,56,Tuax5fO5,1,0,1,2012,2022
6240,rhibikFA,802.9708129798801,45690.57410633675,3,36,shMkMsWL,1,1,0,2011,2022
6241,ulcHrpIs,1217.87890497335,65301.18054130339,2,47,M0CKZinV,0,1,0,2019,2022
6242,WAmLZfEO,1053.3256265371763,57844.68480220585,9,85,bZqYmw7Z,0,0,0,2020,2022
6243,kJejVtok,537.2625748435004,33542.71569713155,8,57,9vJJS0P8,1,0,0,2010,2022
6244,PdmaobqH,1280.4049525346302,68372.20444451427,4,63,RB6fqBDx,1,0,0,2013,2022
6245,cJeeMZws,430.51156096450984,27455.22425482231,6,34,TH4GLHpz,1,0,0,2010,2022
6246,FsMed2t3,890.4320993641401,51544.03822115438,8,33,nbO6Lzhy,0,0,1,2014,2022
6247,DQOue4ys,1349.2319619036243,73490.85241496118,3,79,7CegKpz4,1,0,0,2010,2022
6248,wihHTxgF,905.7801206080926,49223.662769767856,9,92,J3aDpxAH,1,1,0,2010,2022
6249,mmLhU01P,1036.8288532237586,53815.32375260067,9,88,Y2J7uZBU,1,0,0,2016,2022
6250,FD5z1yxt,1308.3581336151415,68196.43597828134,8,22,i6MHIV68,1,0,0,2017,2022
6251,oGiU3rqx,1428.753635438924,74173.45648627855,3,61,ffYrfPcu,1,1,0,2016,2022
6252,uIYN5Y8w,1089.243387535218,60505.430362248,9,23,0mb5rzjt,1,0,0,2016,2022
6253,U0rfPuMh,1000.938971236864,55250.53659542768,1,15,c4hAwCwM,1,0,0,2017,2022
6254,weKpdWG1,796.0963266558402,45620.595952550546,7,42,TV3VhLOT,1,0,0,2011,2022
6255,3o206NgO,995.6390098826615,56095.991445713735,5,7,iUr3bU5Q,1,0,0,2012,2022
6256,PQsT7zU3,1487.163207680038,79660.09229033029,10,57,qRESD35k,1,0,0,2010,2022
6257,Pghn3oLk,935.2050303841813,49728.721053608846,5,21,z919hklg,1,0,0,2017,2022
6258,rnNWok1E,1085.890729101783,58376.58206807801,6,50,eRwkd0lo,1,0,0,2021,2022
6259,ORxIX6US,898.9390171170818,49176.58242598512,5,78,6qKO7QEZ,1,0,0,2014,2022
6260,Mq0NQNP7,1220.492779447698,67628.15652360795,9,15,eL0hRnxb,1,0,0,2013,2022
6261,iwLYrKYu,451.9122218500754,26591.175120181306,9,60,8fpWBZs0,1,0,0,2014,2022
6262,ssdayXHM,707.7342136402963,41915.942843862955,5,46,DP8KtteL,0,1,0,2019,2022
6263,0SJFl61Y,1049.9354406581974,60809.16181584105,7,68,fCxJMXHg,0,1,0,2016,2022
6264,nXjoldoN,1066.9938198765753,58095.10784181347,8,4,fDN8caBC,1,0,0,2017,2022
6265,z0US4ueF,768.765447703228,44983.92830269208,4,96,HyMpxRtX,1,0,0,2014,2022
6266,lmdpzX9u,1034.8698668542113,57192.36911316987,9,68,lWJ17Zwn,1,0,0,2016,2022
6267,aod5LLrt,251.5182893772186,15395.833903717037,8,39,pjT6EgkB,1,0,0,2012,2022
6268,UJc4XhWM,979.056078612118,57161.728600158036,9,62,50beO7ec,0,0,0,2012,2022
6269,QWmezdbL,755.3395713985867,43255.438935780025,7,40,ftmDYRxB,1,0,0,2017,2022
6270,iMI1Dy1d,109.33264760887107,9548.732700955688,1,100,Qtf6KUxV,1,0,0,2016,2022
6271,JT94YvBm,1337.5717602575367,71997.11754952649,8,79,fBVFpPAk,1,0,0,2020,2022
6272,KgWIKDbO,1079.0340670457465,58238.99641754343,10,36,ADVQFUxr,1,1,0,2016,2022
6273,TzDhElPA,864.0130680578516,50976.95607899399,8,28,SmRG0yTG,1,0,0,2018,2022
6274,R20iWpFj,998.1140786136189,53660.937419155176,3,18,zAKrW63h,1,0,0,2010,2022
6275,ZMbrTn1x,733.0775272827922,41661.213394694176,7,96,YXHMAqhC,1,0,0,2014,2022
6276,e4kkBwF3,1036.708734221511,57142.183404906864,1,7,KEgjLT4v,1,1,0,2010,2022
6277,Vp9QFW6Y,876.3167455734749,46642.41017420385,7,59,bPr2OJJI,0,0,0,2019,2022
6278,aEGNU3FK,401.418966176547,24561.328777268147,3,52,JZAmDYVI,1,0,0,2016,2022
6279,THeOzUkv,1280.1665110291347,66593.14017574531,2,64,YBYVSMbK,1,1,0,2014,2022
6280,n9xk97Hc,1312.6595710330496,68658.6000171747,2,80,gWqqgEbq,1,1,0,2015,2022
6281,pBjETcD9,1152.807126233797,62405.29337087514,3,37,KcJHzqe7,1,0,1,2014,2022
6282,88RqbAN0,1434.929068199181,77616.76496920662,8,91,BTlpGUhE,1,0,0,2021,2022
6283,jKMdwpNp,1044.741039762994,58020.69990292884,7,94,IlrWMr51,0,0,0,2014,2022
6284,DScwlpvO,1592.2545612462702,84765.95442021439,1,3,XtzHjmxe,1,1,0,2012,2022
6285,URI14U9R,1348.4778783891925,73726.54207151607,10,39,e2sbR3OR,1,0,0,2012,2022
6286,9N0ZsriJ,1510.0071581349603,79324.7469143553,1,4,4xWBfcrI,1,0,0,2019,2022
6287,2eXuAjBw,1285.785838931632,67072.67515790096,10,39,pPgIJnku,1,0,0,2014,2022
6288,7eP0ppdM,444.51138477367147,27301.963192544994,2,13,UEBorbZp,0,0,1,2012,2022
6289,i7DSdqWs,873.1152058472235,50055.13938045602,9,54,ETXjJmEl,1,0,0,2011,2022
6290,J0abyVfk,1098.5397628395456,62006.578941440006,1,99,sO22KuM5,1,0,0,2016,2022
6291,JhfAoVMj,664.5113118379612,36510.06839140071,7,98,udHwQ6LD,1,1,0,2011,2022
6292,zK4uevL9,773.3325057691418,41874.156188014196,3,12,tnkydam8,1,0,0,2010,2022
6293,QtvoIbdM,864.5865787218462,47860.25977800213,2,94,XTRpaYqQ,1,0,0,2010,2022
6294,fZun2jmc,1372.325023298368,74989.61793120591,7,87,StRXOqeg,1,0,0,2016,2022
6295,RstdVJsV,1198.4696012749991,67180.01091944335,2,62,nS62cAUR,1,1,1,2014,2022
6296,jlwzJqMu,717.7231979483279,40548.805628887916,1,27,veHOOEvI,1,1,0,2018,2022
6297,r0ZREktl,1466.7378123171222,79543.7484358869,9,33,oY0FISW4,1,0,0,2018,2022
6298,gXECkvSV,947.045691911255,51734.92010000754,1,82,8TUhsZPr,1,0,0,2010,2022
6299,4vu6fQuB,1346.0625996608774,73198.70604962207,10,86,dIr193qX,0,1,0,2013,2022
6300,qOQFFrgA,547.0349478942239,33901.38927178249,5,31,bNv8mZ4l,1,0,1,2021,2022
6301,gksHZQ3v,676.0417135654815,36634.21796864904,2,22,ht71EqHJ,1,0,0,2018,2022
6302,dkQEbp2s,879.8005078050998,54586.70239220433,9,25,MO6LHxfy,0,0,0,2011,2022
6303,HUlO1ULo,1372.3403283690157,72373.7690830835,9,51,bJ3fIj55,1,0,0,2013,2022
6304,xMkPAAA2,733.511425830234,41870.851763637394,3,69,4AnZAN46,1,0,0,2021,2022
6305,jDcKJKFX,1290.3943840075672,70096.41047380347,5,76,AJNPlIds,1,1,0,2012,2022
6306,XwmqD00Q,1194.3286599209755,65446.2798831447,5,84,USzR3sIU,1,0,0,2016,2022
6307,46rb4uoX,775.2220123865063,42677.89334941801,7,95,2MhVxdZG,1,0,0,2021,2022
6308,qhd918Ba,820.7978208807446,45124.214854795646,3,94,sobGJBfW,1,0,0,2021,2022
6309,XoMUUuZZ,1132.1027161124157,63544.896572553494,3,23,0SrMMXUy,0,0,0,2018,2022
6310,qRqZSBkA,1399.0117629409262,77044.31426750444,1,70,rDoLeVqg,1,1,0,2017,2022
6311,Uu5wMF6P,1320.9931278079907,71551.41330037713,3,97,jIDXA62b,1,0,0,2016,2022
6312,RGDY75lI,802.8513143492486,47162.20102677652,10,95,Mi7w22Lw,1,0,0,2015,2022
6313,L8ZYMfko,987.4241081092985,54630.609702701026,2,30,H0K5TtfD,1,0,0,2017,2022
6314,PddSAjok,838.7478903105481,45887.82838348864,1,3,B1oVidGN,1,1,0,2014,2022
6315,y4XgnzZp,1225.0429014114993,67285.57541591776,6,53,4azukGcE,1,0,0,2012,2022
6316,PXp4pg6C,909.910789345326,51046.04020431837,8,47,47OBCaZK,1,0,0,2016,2022
6317,7CJDm5PZ,919.3037716692497,51029.944929890116,1,96,iUlYFnFr,1,0,0,2017,2022
6318,1EAfJeA2,1068.6090016285664,57755.94949555766,3,34,QrEUaAQb,1,0,0,2012,2022
6319,g7rifZdL,914.0179077280692,50415.95355066448,9,74,ZLYiFZaK,1,0,1,2017,2022
6320,qgZRp69D,458.7028563879967,28787.757348998817,3,53,yo34yezq,1,0,1,2020,2022
6321,lBet11tu,979.2018030258384,54308.69953462357,2,72,MVdCeDOQ,0,0,0,2015,2022
6322,KgJNjMAx,1217.95221049723,67578.34167691685,3,0,FmCWFvL4,1,1,0,2020,2022
6323,ADxbr8uU,684.029392718348,40998.80720629642,4,21,yOgd8xBh,1,0,0,2018,2022
6324,rqELKnuV,1407.7385115948607,77137.57017342265,7,16,MXCoen0R,1,0,0,2010,2022
6325,WDw94kfe,971.7738598951327,55641.96160853009,5,43,3YxiEItO,1,0,0,2018,2022
6326,x4X3PQaz,888.3553825428069,49910.04758766845,6,41,3TkSK54D,0,0,0,2018,2022
6327,XY7axQgA,977.3389181169237,54847.161166504375,6,18,o7M4fsWk,1,0,0,2015,2022
6328,NbUuWmZF,547.7081620255344,33772.105778447745,5,31,ijynsFis,1,0,0,2013,2022
6329,4KDgzFug,1217.8470712058988,66972.37470216205,5,82,DAyPfrv8,1,1,0,2011,2022
6330,sNILCYwk,785.9299261182068,43628.09050198804,5,55,ukQFhL6l,1,0,0,2020,2022
6331,TqVHQxXk,1342.1240094383202,72801.58219509672,6,29,II4U9ghz,1,0,0,2011,2022
6332,HoiIjrLH,879.567763898297,49825.332657506995,7,73,LBi7iKAg,1,0,0,2010,2022
6333,j9UcKynV,1042.8309501207088,59212.14281790541,6,36,2Bn2H1rA,0,1,1,2016,2022
6334,YC36Zi8v,584.9957587456165,32728.77525766019,5,44,L4lC5q0w,1,0,1,2020,2022
6335,4xhpnuZ0,1058.9165478739749,57753.20045546477,2,5,EkvCmbiQ,0,1,0,2011,2022
6336,0zNnnSl9,1041.49203233704,54694.639078582266,2,24,P7C2AWNw,1,0,0,2016,2022
6337,1hrhPeuA,1581.6104233082751,86092.1178797947,9,2,BWooLgji,1,0,1,2011,2022
6338,cuzmX5Rp,1044.489981050897,54767.84437040276,2,83,4mC0qtOw,1,0,0,2010,2022
6339,j9O7P9GO,833.1654552998403,46645.285946613665,4,56,KZVgFuK7,1,0,0,2019,2022
6340,98nETCXi,858.5969917175469,49640.77341642438,5,83,Oj3WdM3X,0,0,0,2010,2022
6341,DovQaqWI,949.0799489591633,52145.97406398293,6,57,QDVHWv5U,0,0,0,2011,2022
6342,jkwdf6v5,593.3605442076895,33633.34233868314,9,48,6Fqhxqvl,1,0,0,2021,2022
6343,osSvF8xf,1182.9647163901686,62714.24025176632,10,58,WZ1hyTjK,1,0,0,2015,2022
6344,w0fH8yNm,802.3548139959163,43934.68891820335,9,29,k9PzYTaL,1,0,0,2011,2022
6345,LDenak1p,1047.3706141976904,56028.9618856706,5,63,DIkIbUFz,1,0,0,2019,2022
6346,F4OZphQ3,1230.8535279075154,65659.34625295411,7,79,Mjtk7UBQ,1,0,0,2011,2022
6347,tcXdXLCW,1397.8816835285731,75618.07310791439,5,13,nUUbmWAR,1,0,0,2021,2022
6348,OiaurDoN,1351.445306564693,73415.34062126039,10,83,Ca6uLzX9,1,0,1,2011,2022
6349,Jcf8Bv6G,884.0901000852409,51244.486695454645,7,80,QH6HRd6H,1,1,0,2019,2022
6350,wpHgNzxL,1310.2033355780734,71265.01354053812,5,31,yPXUyHBu,1,0,0,2015,2022
6351,QCSpPc1f,746.7253246646286,43385.24852373121,2,18,7IkxQ1cO,1,0,0,2013,2022
6352,rYfHUxVp,1022.7856475024138,52996.6764365406,1,24,q7zyi96P,1,0,0,2012,2022
6353,36JBRcqQ,1889.9741934381104,100748.0894635345,10,41,TKf466ps,1,1,0,2016,2022
6354,Byy7lUEP,1450.8163037597792,78914.5455159416,6,83,tzcfuBxX,1,0,0,2013,2022
6355,sHcMI49T,933.4708430405649,52957.55874566032,9,51,wnMyoe1w,1,0,0,2015,2022
6356,BDHuCZhB,678.9739780454121,39731.635122350286,1,96,20aG4G2M,1,0,0,2012,2022
6357,DezBd5Oi,1269.178413499305,69543.15132604187,1,54,cotQMBUk,1,0,0,2014,2022
6358,vL6e0yiy,879.0688511393422,51224.7193135399,8,88,uZNjJkQP,1,0,0,2016,2022
6359,L75coTI6,1122.8891550854896,62108.27526425698,2,10,fR1Lyqd0,1,0,0,2019,2022
6360,aXIDymO5,1370.3123169090568,74269.0871982159,3,63,49J1whQL,1,0,0,2019,2022
6361,q7XxpE3y,922.354963236352,51768.107451260046,6,44,xk1uCKKn,0,0,0,2016,2022
6362,y9fWroE0,1430.0064943609873,76270.94473436901,10,64,6c8qtBbm,0,0,0,2017,2022
6363,1gujZlPm,1071.671944906746,58508.2002359158,4,49,QYQWerUe,1,0,0,2021,2022
6364,RqO7QcYq,587.5958457700199,33387.8876346825,6,77,eUqlY5ie,1,1,1,2014,2022
6365,lcvWQmmy,1338.9577849105285,73722.45785915779,7,82,lYDJdlId,1,0,0,2013,2022
6366,6vEEiire,766.2213967550239,46116.4331246417,10,54,0SeNjjRc,1,0,0,2012,2022
6367,NfP3WSfD,1469.7485865695485,78991.8025914951,3,83,EHKTxj2h,1,1,1,2017,2022
6368,hPO7T9xq,1130.85509134141,62537.39750539188,8,97,kRVK72x3,1,0,0,2014,2022
6369,wZRcgRUx,829.9662077027176,47082.916519096114,9,29,Hb0L08Xs,1,0,0,2017,2022
6370,HV3PiqL0,955.9502758540825,52793.71150985683,5,61,lvjJ0fBW,1,0,0,2011,2022
6371,RDa1YiY6,1251.0948023670119,67747.36907097232,6,86,w5UTrvTS,1,0,0,2019,2022
6372,uD6arYns,1153.1813977893476,63826.06774088194,1,80,TLhR8uja,1,0,0,2015,2022
6373,PzUDdmp9,326.8804187789284,18077.548233186997,2,34,XlSYcU1R,1,0,0,2017,2022
6374,QiMDKmpu,930.0125063518137,52530.48502596474,3,75,6YBfNy95,1,0,0,2016,2022
6375,ZCMnL9nE,625.1402382434687,37110.20405569814,2,76,10uPYSoL,1,0,0,2015,2022
6376,r38wfOqE,1103.983756744099,60107.087045141896,5,30,6Jwzyu36,0,0,0,2018,2022
6377,bvGewaSL,1080.0284462224502,59048.17450953857,6,8,Gjlm1cC8,1,0,1,2018,2022
6378,bFV9LaA1,636.3555395982714,36359.41555192929,5,67,vmwlrwAn,1,0,1,2017,2022
6379,b4Cn3eGM,753.2626108169503,44134.270872428315,9,59,AGzd4spy,1,1,0,2017,2022
6380,t6HHzoKG,1330.18976278232,70942.42587741854,9,13,OFjBwy28,1,0,1,2011,2022
6381,8E0Ow20l,480.1669686415255,29722.43383091363,2,51,SvYckrIm,1,0,0,2013,2022
6382,NyFI95Y5,829.5991394899203,44519.670390116196,9,83,B5pWyNYO,1,0,0,2019,2022
6383,D1TNA0Xy,1333.2095643745554,69551.81043204381,9,11,kqRdQK2k,1,0,0,2017,2022
6384,feH7n2F9,1086.1378733523627,59340.860157039635,3,14,JWKerlEO,1,0,0,2019,2022
6385,UBebkPav,548.8570264904686,31632.914953640535,2,33,5gM3VLj2,1,0,0,2021,2022
6386,egEnNfs5,1365.3813854152265,75419.99121321102,8,61,2Xnauu7M,1,0,1,2016,2022
6387,JkUsB87h,1351.0745272744316,73531.4059805222,5,6,itSED638,1,0,0,2011,2022
6388,pm3V9pCT,857.6705271612606,47104.29919396591,8,11,xIDDNFOP,1,1,0,2016,2022
6389,6OKRzN32,982.749608621011,54074.02505530741,7,60,yW6sFd6I,1,0,0,2011,2022
6390,D8LJf2wP,1549.3842753566114,82371.00838467265,6,100,0INAbkLN,0,1,1,2017,2022
6391,wUgcKt09,993.075677562786,54781.79200234159,10,44,YbGiNdWb,0,0,0,2018,2022
6392,A06aHEqF,681.651648126739,37934.414140775676,4,3,EKNMII46,1,0,0,2015,2022
6393,byvwBRRv,890.4375751591269,48546.94118131106,8,50,1UUbVtnt,1,1,0,2015,2022
6394,CxxwvAz5,842.5478043094591,49034.00350689512,2,69,RdDCW9v1,1,0,1,2019,2022
6395,g9Pep2G5,1153.6135167367631,64539.80115424303,10,33,y4sEkGTf,1,0,0,2015,2022
6396,h1FHkcT3,1181.2334588472368,63817.444812574264,9,29,NFE9HtfR,1,0,0,2020,2022
6397,irurRN4H,1036.0945479107138,58310.84656683193,10,0,LXCzYLHI,1,0,1,2011,2022
6398,NnNVq37w,966.4858941154062,52786.52758934945,7,94,UB5omgJw,1,0,0,2012,2022
6399,u3XcjYUb,1111.8818331223877,60996.489052189616,3,10,VoxMRE8f,1,0,0,2021,2022
6400,tepVea1e,1262.6417808998665,69169.91522279849,1,83,5fugM8bt,1,0,0,2012,2022
6401,9RPKOUj9,826.20848609218,47161.99152289712,2,2,W7438Szo,1,0,0,2021,2022
6402,NS4MaRrL,880.252883112445,49680.75454317923,2,100,39ScUDfh,1,0,0,2011,2022
6403,lT3cMN0R,746.2751675203767,42326.43528058853,5,61,5UFEuJLo,1,0,0,2021,2022
6404,EqlzxIzw,1772.4771858160407,95801.32529243603,7,28,Sblo4Vrh,1,0,0,2011,2022
6405,LD4oojJ6,1310.3931513573382,73072.33701615015,3,43,8X0guNVZ,1,0,0,2014,2022
6406,pMge0zNS,144.66653882807145,13576.390678182928,8,91,5OgDD2SH,1,0,0,2010,2022
6407,qNEs9Vye,1242.2845984185992,66820.04045025223,2,67,4hQpxgAy,1,0,0,2015,2022
6408,VrH4jQOu,814.6273900906887,45265.34180411023,5,19,hh84Z356,0,1,0,2018,2022
6409,takyz95E,712.9605137981555,42992.13072347219,4,28,5Ig869F3,1,1,0,2019,2022
6410,bgfJLkNO,837.6175009204175,48074.46024337119,3,79,5R3nFbvb,1,0,0,2012,2022
6411,KCuXOcg3,756.3094819066339,44248.7706974022,3,56,ktm1PGm8,1,0,0,2015,2022
6412,DfBVYPkm,1466.8233703648389,76416.60358850058,8,100,O51QMase,1,0,0,2020,2022
6413,Wc15aKEm,1414.0590805107738,75777.24781830104,1,96,Fl04APy4,1,0,0,2016,2022
6414,P0jc0XB8,1547.1021120240848,84992.58082429977,6,0,feyMP2bj,1,0,0,2016,2022
6415,g5K0Dohp,1180.8696358636953,63269.32402803955,8,32,HKLXMkIe,1,0,0,2020,2022
6416,AspoNexi,1023.5019141908155,55664.62024544838,9,43,StZtVaR2,1,0,1,2014,2022
6417,j9oJTC5G,1120.4950683131813,61391.96400935614,9,80,BCaUVnnU,1,0,1,2014,2022
6418,OjAL8GqA,595.3805743922028,36566.4811027964,2,89,xgzKIjb2,1,0,0,2021,2022
6419,o4dl2zwY,1037.1456390084745,57063.710887044654,9,59,iZEeL15v,0,1,0,2020,2022
6420,PUi8eu6X,857.2757622033015,48944.40407043726,1,61,9jVNCsN5,1,0,0,2015,2022
6421,Scs7mfEm,853.4734933690057,47200.21870995387,4,42,eClJGrHx,0,0,0,2015,2022
6422,2Sk0136h,533.6173180185843,30441.139513764254,9,62,YY1Ka94i,1,0,0,2015,2022
6423,V2UysfVj,1098.462593226404,60014.89254597123,6,73,g8yEtJTs,1,0,0,2010,2022
6424,FhRlFXub,1195.197793925545,64969.58551516718,7,59,QrGJWHPp,1,0,0,2014,2022
6425,yRmWuSyF,854.5518317091629,44919.5918164164,5,71,DNZ82G4j,1,0,0,2016,2022
6426,M8W5TUIS,1093.8820890282086,59497.0383237948,4,27,704MPsrV,1,0,0,2019,2022
6427,KPfJn3YR,1104.6423953635367,59442.70531491045,9,95,kgoDcHs9,1,0,0,2011,2022
6428,7IIHxskk,1114.1418050295838,61451.39084045684,9,53,L8aWcz9y,1,0,0,2013,2022
6429,cU3sXQK8,384.5411227539603,25542.965452846693,8,9,pUyIxXor,1,0,0,2018,2022
6430,xieVPMw6,582.2074652268711,34871.96477248482,7,82,9Hsy8uEO,1,1,0,2019,2022
6431,cPH203Ub,1334.5642089370374,68854.78199341852,8,99,6a9ETxgI,0,0,0,2011,2022
6432,XzHeVtJX,1265.9524923718006,67573.81349191972,2,5,kVkAD0wh,1,0,0,2015,2022
6433,haLA1fF9,1291.5556711325714,70116.3795917779,5,78,yYfkfutu,1,0,0,2017,2022
6434,TqckV9sJ,1081.8846264664603,57609.98692098109,10,15,ULfA1815,1,0,0,2010,2022
6435,KIktkYdU,671.4449350775637,40028.421050647754,6,40,HwUr3mJ4,1,0,0,2013,2022
6436,BAftb3Px,821.1497415245119,46151.0974835863,3,9,rpkA8Nre,1,0,0,2017,2022
6437,4muEpKPF,882.537730785461,49379.99655504283,10,58,tPBOkGVM,1,0,0,2012,2022
6438,vEZ9C6E1,521.6134431734179,30658.020491369487,7,13,0bsc3sIc,1,0,0,2019,2022
6439,FxhNxAhT,1092.403462000133,58513.16665770459,5,31,NZsYdxRi,1,0,0,2014,2022
6440,aDrhM8if,1197.7675124606785,65845.32958316906,3,5,e70N5SYM,1,0,0,2010,2022
6441,Zphs4bX5,598.0761958364054,34840.125734429865,8,67,v81FLBmy,1,0,0,2012,2022
6442,xsMBEdhX,1214.9344150840157,64265.88980387983,2,40,44XqqD9z,1,0,0,2019,2022
6443,0SA8K6vJ,1088.4327695539057,58915.66682397609,6,29,Oeu0iCWy,1,0,0,2011,2022
6444,FM35WqPs,876.7575172707244,47318.65974607122,2,89,csi3LTG1,1,0,0,2021,2022
6445,jK9IBvy1,847.2984105776248,46625.521918381346,2,63,2zVnBiqF,1,1,0,2018,2022
6446,NtBsgEGy,877.974292188027,49632.73829046205,8,42,hUmmKSSw,1,1,0,2011,2022
6447,sNW2qvxA,973.0397838400249,52252.75140816742,1,99,QVCXDVCX,1,0,0,2018,2022
6448,WtGeQht3,745.46489518038,43382.67533441573,4,97,hztyXorg,1,1,0,2012,2022
6449,ZCKlb6Ke,1041.9262915067077,58130.974480842,9,86,KpLkAzDt,1,0,0,2014,2022
6450,mYfS05DT,887.3437388411654,51664.82330539182,9,71,VbpQ7eKl,1,0,0,2020,2022
6451,T1jkojEk,1124.621734103217,60324.02777847642,1,30,66EjIFyJ,1,0,0,2016,2022
6452,S6byBdo6,1636.3894698007116,87316.45235227578,1,91,DXVElLVc,1,0,0,2016,2022
6453,Xuv1fA04,490.5775697913095,29733.085640499856,4,25,2tl5p91h,1,1,0,2013,2022
6454,69a21q1V,592.0564437831538,40384.9101228256,9,74,c6HsuTQ8,1,0,0,2010,2022
6455,Sh5dVxin,1305.439272697853,66476.8970992155,8,3,W8gg4nSG,1,0,0,2011,2022
6456,m9WpjdzU,1502.9621452366714,78564.24554363274,6,25,xYJZbRXS,1,0,0,2014,2022
6457,EJ0qMktQ,1078.7248241208601,57184.084453981035,5,74,TpJA2D1x,1,0,0,2011,2022
6458,GRH3ddvO,1412.5853640692958,77075.61785080936,10,88,LlD3kFZM,1,0,0,2016,2022
6459,w88AwYyO,1123.999939996972,59094.55819990579,6,35,b4zexaW7,1,0,0,2018,2022
6460,bWywzMYc,1256.391319459652,68784.14568132312,9,18,dMGuqmBm,1,0,0,2020,2022
6461,ckYiRUVZ,1826.416201209649,94358.14027775232,6,60,VkWvjBnW,1,0,0,2015,2022
6462,IkWUz6rs,855.3884259848077,45782.49461425486,10,73,Qb6Pe66z,1,0,0,2018,2022
6463,zchvy3FL,1114.2379673713592,58652.69522566976,7,86,0ss1lgcc,1,0,0,2020,2022
6464,fiCxh6Jl,1144.9016644525093,58180.144648835296,8,55,ZUvAOFhb,1,0,0,2019,2022
6465,WkYjSeVj,856.1109162869229,51598.3145377476,10,97,FmBYrYpr,1,0,0,2018,2022
6466,ToFccKhi,970.7928724390808,54419.26456954628,7,81,T4Q0mCju,0,0,0,2016,2022
6467,1r6nvBuh,649.971886321402,37260.16524710391,1,37,VnRl5Xz3,1,1,0,2018,2022
6468,6NpH4cI7,1256.1002634039296,66646.57683340875,6,86,iweV3vE7,1,1,0,2011,2022
6469,3xhaRU7e,1018.2153227023009,56796.64417506076,6,90,uupoXdOn,1,1,0,2014,2022
